session_id,session_status,year,age,raceomb,sex,att,att_7,country,countrycit,countryres,edu,politicalid,STATE,sexnum,countrycitnum,politics,education,racenum,filter_$,implicit,explicit
19361943,C,2013,17,6,f,6,6,,US,US,3,4,FL,1,0,4,3,6,1,0.3537898351027444,6
19362207,C,2013,19,6,f,4,4,,US,US,4,3,FL,1,0,3,4,6,1,0.7417042737240851,4
19362895,C,2013,39,5,f,1,1,,US,US,5,4,AR,1,0,4,5,5,1,-0.5189750921243854,1
19364662,C,2013,46,5,f,4,4,,US,US,5,4,MO,1,0,4,5,5,1,-0.4129454501328207,4
19368335,C,2013,18,6,f,4,4,,US,US,5,6,CA,1,0,6,5,6,1,0.23596241207810742,4
19373029,C,2013,22,6,f,4,4,,NO,NO,5,6,CA,1,1,6,5,6,1,0.3798114516802386,4
19386432,C,2013,22,5,f,4,4,,US,US,5,4,OH,1,0,4,5,5,1,0.2408020467206108,4
19388266,C,2013,19,7,m,4,4,,US,US,5,4,NY,0,0,4,5,7,1,0.28880096891514806,4
19393555,C,2013,30,6,f,4,4,,US,US,10,6,CA,1,0,6,10,6,1,-0.2850673468053836,4
19395142,C,2013,21,5,m,4,4,,AF,DZ,7,3,OH,0,1,3,7,5,1,0.7397293074380229,4
19398535,C,2013,16,6,m,6,6,,US,US,3,6,NY,0,0,6,3,6,1,0.5371255814084679,6
19405502,C,2013,27,7,f,4,4,,US,US,6,6,IL,1,0,6,6,7,1,-0.15739772844045158,4
19406490,C,2013,18,6,m,4,4,,US,US,4,4,MI,0,0,4,4,6,1,0.3434181413436199,4
19408414,C,2013,23,6,f,5,5,,US,US,9,7,WA,1,0,7,9,6,1,0.6140639757237597,5
19411962,C,2013,22,6,m,4,4,,US,US,5,4,PA,0,0,4,5,6,1,-0.2682522622605094,4
19413375,C,2013,22,8,f,4,4,,US,US,6,4,FL,1,0,4,6,8,1,0.916809598701026,4
19420702,C,2013,18,6,f,4,4,,.,.,NA,3,,1,NA,3,NA,6,1,0.8066421081614307,4
19420843,C,2013,19,5,f,4,4,,US,US,4,4,NC,1,0,4,4,5,1,0.1128262476188912,4
19422528,C,2013,19,9,f,3,3,,US,US,5,7,NJ,1,0,7,5,9,1,0.6635937414200429,3
19435180,C,2013,23,6,f,5,5,,US,US,8,5,,1,0,5,8,6,1,0.9835990102102108,5
19435718,C,2013,16,6,m,4,4,,US,US,3,3,AL,0,0,3,3,6,1,0.10250177157859812,4
19437536,C,2013,50,3,f,4,4,,US,US,10,7,OR,1,0,7,10,3,1,1.0640278667938272,4
19437870,C,2013,18,6,m,4,4,,US,US,5,6,NY,0,0,6,5,6,1,0.0010085965226168114,4
19438846,C,2013,NA,NA,.,2,2,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,0.04279336339129913,2
19440722,C,2013,17,6,f,4,4,,US,US,3,6,MA,1,0,6,3,6,1,0.9128177391806276,4
19447303,C,2013,20,8,m,2,2,,US,US,6,6,TX,0,0,6,6,8,1,0.3234194445383547,2
19453950,C,2013,24,5,m,4,4,,SZ,US,5,5,MA,0,1,5,5,5,1,-0.4237034755379058,4
19459322,C,2013,36,5,f,2,2,,US,US,4,4,TX,1,0,4,4,5,1,-0.17216940826107724,2
19466879,C,2013,22,6,f,4,4,,US,US,5,2,TX,1,0,2,5,6,1,-0.9150504962902608,4
19477555,C,2013,38,6,m,4,4,,US,US,10,7,WA,0,0,7,10,6,1,0.28340876756488353,4
19484826,C,2013,NA,NA,.,5,5,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,0.42458365738796944,5
19488099,C,2013,18,6,f,6,6,,US,US,4,2,WI,1,0,2,4,6,1,0.41701182348908816,6
19488625,C,2013,42,9,f,3,3,,US,US,5,4,NJ,1,0,4,5,9,1,0.13887249202674182,3
19490198,C,2013,NA,NA,.,4,4,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,0.6640374526759579,4
19490257,C,2013,19,2,f,5,5,,US,US,4,3,VT,1,0,3,4,2,1,-0.3277843266846906,5
19493735,C,2013,NA,6,f,4,4,,CA,CA,3,4,,1,1,4,3,6,1,0.016271984927234945,4
19499435,C,2013,45,6,f,4,4,,US,US,5,4,MN,1,0,4,5,6,1,0.8156986374279493,4
19505660,C,2013,23,6,m,5,5,,US,US,8,4,OH,0,0,4,8,6,1,0.466184309928147,5
19520312,C,2013,17,6,f,4,4,,US,US,3,4,NJ,1,0,4,3,6,1,0.9116279031249592,4
19520589,C,2013,NA,NA,.,7,7,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,0.8972560472618352,7
19545003,C,2013,22,6,f,5,5,,US,US,7,4,FL,1,0,4,7,6,1,0.5430742549924921,5
19553488,C,2013,35,3,m,4,4,,US,US,11,6,OH,0,0,6,10,3,1,-0.14060738275785425,4
19555601,C,2013,21,6,f,5,5,,US,US,5,5,NC,1,0,5,5,6,1,0.5111965234271598,5
19556802,C,2013,18,9,m,3,3,,US,US,5,4,CA,0,0,4,5,9,1,-0.6300312836667539,3
19564649,C,2013,56,5,m,1,1,,US,US,12,4,VA,0,0,4,10,5,1,0.17981961585406991,1
19565446,C,2013,17,6,f,4,4,,US,US,3,7,MI,1,0,7,3,6,1,-0.2012155568762609,4
19565515,C,2013,16,6,f,6,6,,US,US,3,4,,1,0,4,3,6,1,0.6962885666937917,6
19565773,C,2013,18,NA,m,4,4,,US,US,4,7,CA,0,0,7,4,NA,1,0.15251907019180813,4
19568576,C,2013,18,6,f,6,6,,AU,AU,5,4,,1,1,4,5,6,1,0.4735868864026592,6
19575265,C,2013,33,6,f,6,6,,NZ,UK,7,2,,1,1,2,7,6,1,0.7193333536176905,6
19575906,C,2013,40,5,f,3,3,,US,US,7,2,GA,1,0,2,7,5,1,-0.8129100367624469,3
19590667,C,2013,22,NA,f,4,4,,.,.,NA,NA,,1,NA,NA,NA,NA,1,0.32180959259230413,4
19605016,C,2013,42,6,m,5,5,,AU,AU,14,6,,0,1,6,9,6,1,0.31249095745184846,5
19606495,C,2013,32,5,f,3,3,,US,US,11,6,NY,1,0,6,10,5,1,-0.3384093662915034,3
19609405,C,2013,22,6,f,5,5,,US,US,7,6,TX,1,0,6,7,6,1,-0.6461776607828493,5
19612725,C,2013,21,6,f,5,5,,US,US,5,6,NE,1,0,6,5,6,1,0.20297120030857116,5
19617198,C,2013,19,7,m,4,4,,NZ,NZ,5,5,,0,1,5,5,7,1,0.35980185697286426,4
19619409,C,2013,23,6,f,4,4,,US,US,5,5,IN,1,0,5,5,6,1,-0.2563825108187706,4
19624830,C,2013,18,7,f,4,4,,US,US,5,NA,MO,1,0,NA,5,7,1,0.15497337966043462,4
19625901,C,2013,32,6,f,4,4,,US,US,5,3,NC,1,0,3,5,6,1,0.3806360671583261,4
19635161,C,2013,22,6,m,4,4,,US,US,7,4,OH,0,0,4,7,6,1,0.9479053860727583,4
19636145,C,2013,24,5,f,2,2,,US,US,9,6,VA,1,0,6,9,5,1,-0.5936145336960222,2
19645930,C,2013,25,9,m,4,4,,US,US,7,3,CO,0,0,3,7,9,1,0.38993001454258025,4
19648626,C,2013,47,6,f,4,4,,US,US,5,4,CA,1,0,4,5,6,1,0.3118879705446854,4
19649204,C,2013,54,6,f,5,5,,US,US,5,1,TN,1,0,1,5,6,1,-0.1673606370192381,5
19649283,C,2013,18,6,m,7,7,,US,US,4,1,NY,0,0,1,4,6,1,0.6602320139651183,7
19651227,C,2013,20,9,m,3,3,,US,US,5,4,IL,0,0,4,5,9,1,0.9024574817690365,3
19651349,C,2013,23,6,m,4,4,,US,US,6,4,IL,0,0,4,6,6,1,0.15040755816224058,4
19661356,C,2013,20,8,f,4,4,,US,US,6,4,CA,1,0,4,6,8,1,0.9840503029294421,4
19668807,C,2013,20,5,f,4,4,,US,US,6,4,NY,1,0,4,6,5,1,0.2891532556334222,4
19687139,C,2013,46,6,f,5,5,,US,US,9,5,MN,1,0,5,9,6,1,0.6698168734360193,5
19689778,C,2013,57,6,f,5,5,,US,US,8,6,NC,1,0,6,8,6,1,0.9413488365233349,5
19693025,C,2013,39,6,f,4,4,,US,US,7,5,FL,1,0,5,7,6,1,0.5189648901401047,4
19694642,C,2013,46,6,m,4,4,,US,US,6,7,NY,0,0,7,6,6,1,0.8516592771301347,4
19696475,C,2013,34,3,m,5,5,,IN,US,12,6,PA,0,1,6,10,3,1,-0.33447399781316395,5
19707562,C,2013,18,6,f,6,6,,US,US,5,1,CA,1,0,1,5,6,1,0.8964159166154302,6
19713120,C,2013,17,6,m,6,6,,EG,IT,4,5,,0,1,5,4,6,1,1.0820284618375076,6
19727868,C,2013,28,6,m,6,6,,US,US,8,6,KY,0,0,6,8,6,1,1.0279726324067548,6
19730457,C,2013,33,6,f,4,4,,US,US,8,3,OH,1,0,3,8,6,1,-0.176769726824007,4
19745229,C,2013,43,6,f,6,6,,US,US,5,4,AZ,1,0,4,5,6,1,-0.12456017027476796,6
19748606,C,2013,44,6,f,6,6,,US,US,5,1,IL,1,0,1,5,6,1,0.3462372503867752,6
19761983,C,2013,33,6,f,4,4,,US,US,9,7,IL,1,0,7,9,6,1,0.17574233203444556,4
19762921,C,2013,21,6,f,4,4,,US,US,5,7,NY,1,0,7,5,6,1,-0.20123194912643688,4
19764538,C,2013,55,5,m,2,2,,US,US,13,4,IN,0,0,4,10,5,1,0.05133988402184955,2
19775919,C,2013,35,5,f,2,2,,US,US,5,6,OH,1,0,6,5,5,1,-0.14648149794958173,2
19776661,C,2013,54,6,f,4,4,,US,US,7,6,CA,1,0,6,7,6,1,0.4864934369668249,4
19778389,C,2013,32,6,f,5,5,,US,US,12,7,,1,0,7,10,6,1,0.6009810745367102,5
19778638,C,2013,60,6,f,4,4,,US,US,9,7,CO,1,0,7,9,6,1,-0.1358974142795375,4
19780706,C,2013,20,2,f,5,5,,KR,US,7,4,NY,1,1,4,7,2,1,-0.044235558907642164,5
19787129,C,2013,22,6,m,6,6,,US,US,8,1,IN,0,0,1,8,6,1,0.8681466928034114,6
19791214,C,2013,23,6,f,7,7,,BE,BE,9,2,,1,1,2,9,6,1,0.9245350440839102,7
19796573,C,2013,58,6,m,4,4,,US,US,9,3,NY,0,0,3,9,6,1,0.5654111292074209,4
19799598,C,2013,19,5,f,2,2,,US,US,5,6,MN,1,0,6,5,5,1,0.2697856473769637,2
19804537,C,2013,28,6,m,4,4,,US,US,8,6,MA,0,0,6,8,6,1,0.44685875483083315,4
19807175,C,2013,38,6,m,5,5,,US,US,8,6,MN,0,0,6,8,6,1,0.2761439057286661,5
19811352,C,2013,18,6,m,5,5,,US,US,4,3,OH,0,0,3,4,6,1,0.44725506039445007,5
19813048,C,2013,33,6,f,4,4,,US,US,5,2,WA,1,0,2,5,6,1,-0.21194887862150746,4
19820990,C,2013,56,6,f,4,4,,US,US,8,7,MD,1,0,7,8,6,1,0.7108845746591773,4
19827101,C,2013,20,6,f,4,4,,US,US,5,7,,1,0,7,5,6,1,0.5015496342559229,4
19830357,C,2013,17,6,m,4,4,,US,US,3,5,,0,0,5,3,6,1,-0.07758300781868166,4
19832263,C,2013,20,7,f,5,5,,US,US,5,4,CA,1,0,4,5,7,1,-0.4051386691803803,5
19837204,C,2013,17,6,f,5,5,,US,US,3,3,,1,0,3,3,6,1,0.37492485539722104,5
19837769,C,2013,57,6,m,5,5,,CA,CA,7,7,,0,1,7,7,6,1,0.17270014968417013,5
19842303,C,2013,30,6,f,4,4,,US,US,6,7,FL,1,0,7,6,6,1,0.1867368539251553,4
19843965,C,2013,54,6,f,4,4,,US,US,7,6,OH,1,0,6,7,6,1,-0.5613860967437789,4
19845960,C,2013,34,6,f,4,4,,US,US,9,1,AL,1,0,1,9,6,1,-0.7252589195393614,4
19872822,C,2013,20,6,f,5,5,,CO,US,6,4,FL,1,1,4,6,6,1,0.4892515828944052,5
19874201,C,2013,29,5,m,1,1,,US,US,5,7,OH,0,0,7,5,5,1,-0.5951901830233806,1
19874733,C,2013,29,8,f,4,4,,US,US,12,7,AZ,1,0,7,10,8,1,0.5989667270515255,4
19875689,C,2013,23,6,f,4,4,,US,US,5,7,TN,1,0,7,5,6,1,-0.054188374980843196,4
19879082,C,2013,23,6,m,4,4,,UM,.,5,5,OH,0,1,5,5,6,1,0.29602371900837876,4
19882197,C,2013,33,6,m,5,5,,US,US,14,1,UT,0,0,1,9,6,1,0.7627470823829505,5
19882674,C,2013,31,6,f,4,4,,US,US,7,3,LA,1,0,3,7,6,1,0.3855601284159903,4
19888411,C,2013,NA,6,m,4,4,,US,US,10,4,NJ,0,0,4,10,6,1,-0.25874571465359975,4
19889973,C,2013,58,6,m,5,5,,US,US,12,7,CA,0,0,7,10,6,1,1.263568545697968,5
19890963,C,2013,15,5,m,2,2,,US,US,3,7,GA,0,0,7,3,5,1,0.6073636975070983,2
19894693,C,2013,22,6,f,5,5,,NZ,NZ,7,4,,1,1,4,7,6,1,1.027122424266706,5
19907621,C,2013,20,6,m,3,3,,US,US,5,4,CA,0,0,4,5,6,1,-0.44609742417896436,3
19908381,C,2013,43,6,m,4,4,,US,US,5,6,NJ,0,0,6,5,6,1,0.3022461028247496,4
19911225,C,2013,61,6,f,7,7,,UK,US,12,4,NY,1,1,4,10,6,1,0.5025232737226358,7
19916211,C,2013,30,6,f,7,7,,US,US,8,7,CA,1,0,7,8,6,1,0.8167610126045435,7
19921226,C,2013,26,6,m,4,4,,US,US,7,NA,,0,0,NA,7,6,1,-0.3467440082318731,4
19928003,C,2013,30,6,m,4,4,,US,US,9,6,CA,0,0,6,9,6,1,0.3741609966609173,4
19940198,C,2013,NA,NA,.,2,2,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,-0.0292592724366786,2
19942904,C,2013,27,6,m,4,4,,US,US,4,5,OR,0,0,5,4,6,1,0.5022867255652186,4
19943476,C,2013,24,6,m,7,7,,US,US,5,5,MD,0,0,5,5,6,1,0.5510837440387906,7
19949586,C,2013,21,6,f,4,4,,US,US,5,4,MA,1,0,4,5,6,1,0.40982710960104574,4
19949923,C,2013,36,9,m,3,3,,PR,US,12,7,MD,0,1,7,10,9,1,0.03104819423794894,3
19951176,C,2013,16,8,m,4,4,,US,US,4,4,,0,0,4,4,8,1,0.1495493463969619,4
19951629,C,2013,25,3,f,4,4,,IN,US,8,2,PA,1,1,2,8,3,1,0.33748175064186803,4
19954531,C,2013,32,6,f,4,4,,US,US,10,7,CA,1,0,7,10,6,1,-0.4429703276649125,4
19955234,C,2013,38,6,f,6,6,,US,US,9,4,MO,1,0,4,9,6,1,0.4171726843490243,6
19956481,C,2013,17,2,m,4,4,,US,US,3,4,GA,0,0,4,3,2,1,-0.35873649676261077,4
19957304,C,2013,30,6,m,5,5,,US,US,5,7,AR,0,0,7,5,6,1,0.09791085176382153,5
19958948,C,2013,NA,NA,.,2,2,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,-0.47489656593189145,2
19959840,C,2013,17,6,f,4,4,,US,US,3,6,,1,0,6,3,6,1,0.208523107379793,4
19966751,C,2013,25,6,m,4,4,,US,US,7,7,MA,0,0,7,7,6,1,0.03359594339816502,4
19968484,C,2013,16,6,f,4,4,,US,US,3,7,OH,1,0,7,3,6,1,0.5561610643589809,4
19969909,C,2013,30,6,m,4,4,,US,US,7,7,MA,0,0,7,7,6,1,0.8943778710995409,4
19970636,C,2013,19,6,m,7,7,,US,US,5,NA,,0,0,NA,5,6,1,1.1348656471016156,7
19977880,C,2013,16,6,m,4,4,,.,.,3,NA,NC,0,NA,NA,3,6,1,0.3031314266034504,4
19978656,C,2013,21,6,m,4,4,,US,US,5,2,TX,0,0,2,5,6,1,-0.18123604920606357,4
19980184,C,2013,29,8,m,4,4,,US,US,9,4,CA,0,0,4,9,8,1,0.1037172594603793,4
19981803,C,2013,20,1,f,2,2,,US,US,5,6,CO,1,0,6,5,1,1,-0.293669302838192,2
19982301,C,2013,29,5,f,1,1,,US,US,7,4,TN,1,0,4,7,5,1,-0.38278900251463854,1
19987222,C,2013,59,5,f,3,3,,US,US,6,6,OH,1,0,6,6,5,1,-0.6703302805680105,3
19990440,C,2013,18,6,f,4,4,,US,US,5,4,MI,1,0,4,5,6,1,0.5808512187719997,4
19990481,C,2013,18,6,m,4,4,,US,US,4,4,,0,0,4,4,6,1,0.13865705012664434,4
19994673,C,2013,18,7,f,4,4,,US,US,5,4,WV,1,0,4,5,7,1,0.0037460024166504347,4
19996324,C,2013,24,6,f,6,6,,US,US,8,4,IL,1,0,4,8,6,1,0.9062678986340875,6
19997629,C,2013,21,6,f,5,5,,US,US,5,5,IN,1,0,5,5,6,1,0.6537693309766105,5
19998980,C,2013,29,2,f,5,5,,JP,JP,7,4,,1,1,4,7,2,1,0.9131613882168583,5
20000083,C,2013,17,6,f,4,4,,US,US,3,4,PA,1,0,4,3,6,1,0.06287399130557997,4
20001364,C,2013,20,6,f,4,4,,US,US,5,4,MI,1,0,4,5,6,1,0.36669877656347977,4
20002099,C,2013,39,6,f,4,4,,US,US,12,7,IL,1,0,7,10,6,1,0.6414800060724957,4
20003635,C,2013,23,NA,m,1,1,,US,US,5,4,GA,0,0,4,5,NA,1,-1.0829822545477472,1
20004761,C,2013,20,8,f,4,4,,US,US,6,6,NY,1,0,6,6,8,1,-0.0024919193170251375,4
20007538,C,2013,17,5,f,4,4,,US,US,3,2,VA,1,0,2,3,5,1,0.35750957124727367,4
20014025,C,2013,33,6,f,4,4,,US,US,1,4,,1,0,4,1,6,1,0.2227042903639372,4
20014430,C,2013,23,6,m,4,4,,US,US,7,3,UT,0,0,3,7,6,1,0.38980166951141626,4
20018171,C,2013,17,5,f,6,6,,GH,US,3,4,VA,1,1,4,3,5,1,0.29731082661893476,6
20019921,C,2013,17,6,f,4,4,,US,US,3,4,PA,1,0,4,3,6,1,0.008196515774342134,4
20032163,C,2013,52,5,m,1,1,,US,US,5,1,AZ,0,0,1,5,5,1,-0.5331949778497433,1
20033739,C,2013,20,2,m,6,6,,US,US,5,4,CT,0,0,4,5,2,1,1.0443596180436752,6
20034852,C,2013,25,6,f,4,4,,FR,FR,9,7,TX,1,1,7,9,6,1,0.17035208319570294,4
20036299,C,2013,20,6,f,4,4,,US,US,5,2,NJ,1,0,2,5,6,1,0.6062752711557122,4
20038154,C,2013,17,6,f,6,6,,US,US,3,4,NM,1,0,4,3,6,1,0.5706157944906325,6
20041546,C,2013,19,6,m,4,4,,US,US,5,2,CT,0,0,2,5,6,1,0.2681825255979724,4
20044083,C,2013,22,6,f,4,4,,US,US,6,5,NC,1,0,5,6,6,1,0.34768581365503637,4
20044106,C,2013,24,6,f,6,6,,US,US,11,5,MA,1,0,5,10,6,1,0.7010796784101865,6
20048450,C,2013,16,8,m,4,4,,.,.,NA,6,,0,NA,6,NA,8,1,1.1954825974863228,4
20048980,C,2013,20,6,m,4,4,,US,US,5,3,MA,0,0,3,5,6,1,0.528383220244824,4
20050524,C,2013,20,6,m,6,6,,US,US,7,6,,0,0,6,7,6,1,1.0428717912537726,6
20057772,C,2013,21,5,f,4,4,,US,US,5,4,MO,1,0,4,5,5,1,0.09668201615549739,4
20057815,C,2013,28,5,m,5,5,,US,US,8,5,PA,0,0,5,8,5,1,0.6987635290805749,5
20059925,C,2013,NA,NA,.,4,4,,.,.,NA,NA,,NA,NA,NA,NA,NA,1,0.08832054398639703,4
20060254,C,2013,22,6,m,4,4,,US,US,7,4,PA,0,0,4,7,6,1,0.7425717221785172,4
20060403,C,2013,22,6,f,4,4,,US,US,5,3,OH,1,0,3,5,6,1,0.14048235497665507,4
20061630,C,2013,26,6,f,5,5,,US,US,8,7,IA,1,0,7,8,6,1,0.9320550175412576,5
20063021,C,2013,20,6,m,4,4,,US,US,5,4,MI,0,0,4,5,6,1,1.0692445542777287,4
20073341,C,2013,21,6,f,6,6,,US,US,5,4,PA,1,0,4,5,6,1,0.864043340187999,6
20076949,C,2013,22,6,f,4,4,,US,US,7,4,VA,1,0,4,7,6,1,0.15288029248044543,4
20077139,C,2013,21,6,f,5,5,,US,US,5,4,,1,0,4,5,6,1,0.6824384819182148,5
20078135,C,2013,21,6,f,4,4,,US,US,6,NA,,1,0,NA,6,6,1,0.08156029742170892,4
20088792,C,2013,52,6,f,4,4,,US,US,7,2,FL,1,0,2,7,6,1,0.2716723605300925,4
20089070,C,2013,17,9,m,4,4,,HN,US,3,4,FL,0,1,4,3,9,1,0.7739405535982433,4
20091132,C,2013,19,6,m,6,6,,US,US,5,4,CA,0,0,4,5,6,1,0.19911532211026328,6
20093062,C,2013,26,6,m,5,5,,US,US,8,3,CT,0,0,3,8,6,1,0.3145028990509117,5
20098243,C,2013,20,6,m,4,4,,US,US,7,4,PA,0,0,4,7,6,1,1.0198645237302886,4
20098514,C,2013,25,8,.,4,4,,US,US,8,7,NY,NA,0,7,8,8,1,-0.1914252565959763,4
20099365,C,2013,50,6,f,7,7,,US,US,6,5,GA,1,0,5,6,6,1,0.7200148288258209,7
20099738,C,2013,18,6,f,5,5,,US,US,5,2,CA,1,0,2,5,6,1,0.3043698208626311,5
20099972,C,2013,21,NA,f,4,4,,US,US,7,6,MN,1,0,6,7,NA,1,0.7799626195462026,4
20105793,C,2013,38,6,m,5,5,,US,US,8,5,MO,0,0,5,8,6,1,1.0382761196234322,5
20106273,C,2013,50,5,f,4,4,,US,US,5,6,CT,1,0,6,5,5,1,-0.6614486420915398,4
20113030,C,2013,29,6,f,4,4,,CA,CA,6,6,,1,1,6,6,6,1,0.7187048630775528,4
20122564,C,2013,21,5,f,3,3,,US,US,7,7,DC,1,0,7,7,5,1,-0.6137851034226562,3
20124572,C,2013,16,6,m,5,5,,US,US,3,4,NY,0,0,4,3,6,1,0.008275475454133707,5
20129246,C,2013,40,5,f,4,4,,US,US,5,4,MI,1,0,4,5,5,1,-0.1616658010865279,4
20131926,C,2013,20,5,f,3,3,,US,US,5,NA,NJ,1,0,NA,5,5,1,0.14478061325975797,3
20137977,C,2013,20,6,f,5,5,,US,US,5,4,NE,1,0,4,5,6,1,0.5896630355722372,5
20138117,C,2013,22,8,f,4,4,,US,US,5,7,KY,1,0,7,5,8,1,0.4014231466635036,4
20140747,C,2013,26,6,f,7,7,,US,US,5,3,OH,1,0,3,5,6,1,0.920466264638732,7
20147940,C,2013,20,6,f,4,4,,US,US,5,4,OH,1,0,4,5,6,1,-0.2279376326203671,4
20148906,C,2013,19,5,f,4,4,,US,US,5,4,IL,1,0,4,5,5,1,0.2835964358652081,4
20149520,C,2013,18,3,f,6,6,,PH,PH,5,3,,1,1,3,5,3,1,0.4626076300816468,6
20150373,C,2013,58,6,f,5,5,,US,US,7,2,AL,1,0,2,7,6,1,0.16959935915787483,5
20150542,C,2013,23,6,f,4,4,,US,US,8,4,,1,0,4,8,6,1,0.8938781235162914,4
20151149,C,2013,23,6,m,4,4,,US,US,9,7,NY,0,0,7,9,6,1,0.8054481617242464,4
20154593,C,2013,21,6,f,4,4,,US,US,5,4,MA,1,0,4,5,6,1,0.358290736594562,4
20156802,C,2013,23,5,f,2,2,,US,US,6,5,IL,1,0,5,6,5,1,0.10033182497788684,2
20156856,C,2013,27,6,f,4,4,,US,US,4,2,UT,1,0,2,4,6,1,0.8252605113928944,4
20157344,C,2013,17,6,f,4,4,,US,US,3,7,WA,1,0,7,3,6,1,0.7190958117730664,4
20162602,C,2013,16,6,f,4,4,,US,US,3,5,AZ,1,0,5,3,6,1,-0.4002041712804271,4
20162738,C,2013,17,5,m,4,4,,US,US,3,4,NC,0,0,4,3,5,1,-0.058485955651392724,4
20162895,C,2013,19,6,m,2,2,,US,US,4,4,FL,0,0,4,4,6,1,-0.04196409961141215,2
20168417,C,2013,20,5,f,1,1,,US,US,5,4,CO,1,0,4,5,5,1,0.3293898126616407,1
20168744,C,2013,31,6,f,4,4,,US,US,6,5,MN,1,0,5,6,6,1,0.2439346354102635,4
20170301,C,2013,29,7,f,4,4,,US,US,5,4,VA,1,0,4,5,7,1,0.20233232967417814,4
20177195,C,2013,19,6,f,4,4,,US,US,5,1,VA,1,0,1,5,6,1,0.15713610921241156,4
20180190,C,2013,NA,6,f,4,4,,US,US,NA,4,IL,1,0,4,NA,6,1,0.6621669475428977,4
20180535,C,2013,44,6,m,4,4,,US,US,6,4,GA,0,0,4,6,6,1,0.2638089322772157,4
20180917,C,2013,27,7,m,6,6,,US,US,7,2,TX,0,0,2,7,7,1,0.07837290153355017,6
20181699,C,2013,22,6,m,5,5,,US,US,7,1,GA,0,0,1,7,6,1,0.8740707444161557,5
20188720,C,2013,19,5,f,3,3,,US,US,5,6,MA,1,0,6,5,5,1,0.11230292668622392,3
20192114,C,2013,25,3,m,4,4,,US,US,11,7,GA,0,0,7,10,3,1,-0.7106741770093321,4
20195567,C,2013,25,6,f,4,4,,US,US,7,7,DC,1,0,7,7,6,1,0.2410074543781709,4
20196622,C,2013,24,6,f,4,4,,US,US,8,4,NH,1,0,4,8,6,1,0.40661959810515746,4
20197084,C,2013,19,6,f,4,4,,US,US,5,6,MA,1,0,6,5,6,1,0.5356637402042717,4
20197764,C,2013,21,6,f,5,5,,US,US,5,4,MI,1,0,4,5,6,1,0.7486565752254466,5
20199172,C,2013,39,5,m,3,3,,US,US,5,6,MI,0,0,6,5,5,1,0.4201058076549917,3
20201668,C,2013,17,8,f,5,5,,US,US,3,6,MI,1,0,6,3,8,1,0.6636401067646391,5
20202927,C,2013,27,6,m,4,4,,US,US,7,2,IL,0,0,2,7,6,1,0.7834851355352259,4
20205487,C,2013,35,6,f,6,6,,US,US,7,6,VT,1,0,6,7,6,1,0.26848020641940473,6
20212313,C,2013,49,6,f,5,5,,AR,US,8,3,VA,1,1,3,8,6,1,0.937964089715403,5
20219420,C,2013,19,6,f,5,5,,US,US,5,5,IA,1,0,5,5,6,1,0.36163525542076114,5
20219545,C,2013,24,6,m,4,4,,US,US,8,6,MI,0,0,6,8,6,1,-0.2939719478601259,4
20220740,C,2013,16,5,m,2,2,,US,US,3,4,NE,0,0,4,3,5,1,-0.3976567254210096,2
20222992,C,2013,20,5,f,3,3,,US,US,5,4,NC,1,0,4,5,5,1,0.3874385659862852,3
20229436,C,2013,56,6,f,5,5,,US,US,9,6,MO,1,0,6,9,6,1,-0.0013024559506654987,5
20231829,C,2013,26,6,f,6,6,,US,US,6,4,,1,0,4,6,6,1,0.319006599845461,6
20231937,C,2013,21,6,f,7,7,,US,US,5,1,MD,1,0,1,5,6,1,0.8200223743834492,7
20237207,C,2013,19,6,f,7,7,,US,US,6,1,TX,1,0,1,6,6,1,0.745210746466352,7
20237794,C,2013,20,6,m,5,5,,US,US,6,6,MS,0,0,6,6,6,1,0.30704478414972025,5
20239819,C,2013,33,6,m,4,4,,US,US,9,5,NY,0,0,5,9,6,1,0.54603289342299,4
20240167,C,2013,26,6,f,5,5,,US,US,8,6,MI,1,0,6,8,6,1,0.09956104462940851,5
20241658,C,2013,15,6,m,4,4,,US,US,3,4,MT,0,0,4,3,6,1,0.10406831669100214,4
20242307,C,2013,36,5,f,4,4,,US,US,7,4,,1,0,4,7,5,1,-0.18262323674283382,4
20248153,C,2013,25,6,f,3,3,,US,US,8,7,OR,1,0,7,8,6,1,-0.15884634826451483,3
20251347,C,2013,17,6,f,4,4,,US,US,3,6,CA,1,0,6,3,6,1,-0.35973636690857,4
20251477,C,2013,19,6,f,6,6,,US,US,5,2,FL,1,0,2,5,6,1,0.9438285548068593,6
20257317,C,2013,19,6,m,4,4,,US,US,5,4,CO,0,0,4,5,6,1,0.9287979811519376,4
20258868,C,2013,44,6,f,4,4,,US,US,12,7,,1,0,7,10,6,1,-0.7186325137491233,4
20259185,C,2013,42,6,f,4,4,,US,US,5,7,CO,1,0,7,5,6,1,0.5397020902132919,4
20263584,C,2013,24,7,f,6,6,,US,US,6,4,OH,1,0,4,6,7,1,1.0021269303040352,6
